,YYYY,MM,DD,HH,TEMP_C,RH_PERC, VPD_HPA,WDSPD_KPH,PREC_MM,SNOWD_M,FFMC,DMC,DC,BUI,ISI,FWI,OBSMINUTEDIFFTEMP,OBSMINUTEDIFFRH,OBSMINUTEDIFFWDSPD,OBSMINUTEDIFFPREC,OBSMINUTEDIFFSNOW,HH_format,time
41050,2021,9,7,2,26.282,20.613,27.16,5.5376,0.0,0.0,97.388,,,,15.796,53.396,5.0,5.0,5.0,5,,02,2021-09-07 02:00:00
41051,2021,9,7,3,24.935,24.01,23.992,7.1871,0.0,0.0,97.099,,,,16.517,54.893,5.0,5.0,5.0,5,,03,2021-09-07 03:00:00
41052,2021,9,7,4,24.997,23.96,24.095,11.14,0.0,0.0,96.812,,,,19.399,60.593,5.0,5.0,5.0,5,,04,2021-09-07 04:00:00
41053,2021,9,7,5,25.212,23.657,24.512,13.309,0.0,0.0,96.558,,,,20.915,63.431,5.0,5.0,5.0,5,,05,2021-09-07 05:00:00
41054,2021,9,7,6,26.22,22.618,26.367,14.266,0.0,0.0,96.377,,,,21.421,64.356,5.0,5.0,5.0,5,,06,2021-09-07 06:00:00
41055,2021,9,7,7,27.176,22.977,27.752,12.542,0.0,0.0,96.229,,,,19.249,60.306,5.0,5.0,5.0,5,,07,2021-09-07 07:00:00
41056,2021,9,7,8,30.471,21.567,34.239,9.304,0.0,0.0,96.205,,,,16.299,54.442,5.0,5.0,5.0,5,,08,2021-09-07 08:00:00
41057,2021,9,7,9,34.011,18.779,43.213,0.0,0.0,0.0,96.205,,,,10.199,40.481,5.0,5.0,5.0,5,,09,2021-09-07 09:00:00
41058,2021,9,7,10,34.109,18.529,43.617,6.6487,0.0,0.0,96.205,,,,14.258,50.091,5.0,5.0,5.0,5,,10,2021-09-07 10:00:00
41059,2021,9,7,11,35.909,14.779,50.383,14.808,0.0,0.0,96.452,,,,22.236,65.824,5.0,5.0,5.0,5,,11,2021-09-07 11:00:00
41060,2021,9,7,12,35.858,14.63,50.332,17.96,0.0,0.0,96.642,817.0,1220.3,805.58,26.739,73.517,5.0,5.0,5.0,5,,12,2021-09-07 12:00:00
41061,2021,9,7,13,33.894,14.077,45.43,15.317,0.0,0.0,96.72,,,,23.651,68.316,5.0,5.0,5.0,5,,13,2021-09-07 13:00:00
41062,2021,9,7,14,34.002,13.165,46.201,13.892,0.0,0.0,96.836,,,,22.356,66.04,5.0,5.0,5.0,5,,14,2021-09-07 14:00:00
41063,2021,9,7,15,34.0,14.158,45.666,11.46,0.0,0.0,96.86,,,,19.842,61.433,5.0,5.0,5.0,5,,15,2021-09-07 15:00:00
41064,2021,9,7,16,34.004,14.127,45.692,9.1294,0.0,0.0,96.879,,,,17.689,57.263,5.0,5.0,5.0,5,,16,2021-09-07 16:00:00
41065,2021,9,7,17,33.786,13.416,45.531,8.899,0.0,0.0,96.926,,,,17.594,57.073,5.0,5.0,5.0,5,,17,2021-09-07 17:00:00
41066,2021,9,7,18,32.87,13.13,43.382,7.8203,0.0,0.0,96.944,,,,16.703,55.273,5.0,5.0,5.0,5,,18,2021-09-07 18:00:00
41067,2021,9,7,19,28.935,15.141,33.88,7.3848,0.0,0.0,96.943,,,,16.34,54.528,5.0,5.0,5.0,5,,19,2021-09-07 19:00:00
41068,2021,9,7,20,27.818,16.79,31.117,0.0,0.0,0.0,96.93,,,,11.242,43.097,5.0,5.0,5.0,5,,20,2021-09-07 20:00:00
41069,2021,9,7,21,26.996,19.148,28.797,12.979,0.0,0.0,96.822,,,,21.311,64.155,5.0,5.0,5.0,5,,21,2021-09-07 21:00:00
41070,2021,9,7,22,28.069,18.709,30.852,10.213,0.0,0.0,96.759,,,,18.382,58.63,5.0,5.0,5.0,5,,22,2021-09-07 22:00:00
41071,2021,9,7,23,26.81,23.075,27.146,18.039,0.0,0.0,96.532,,,,26.452,73.046,5.0,5.0,5.0,5,,23,2021-09-07 23:00:00
41072,2021,9,8,0,26.005,24.216,25.491,18.277,0.0,0.0,96.285,,,,25.894,72.124,5.0,5.0,5.0,5,,00,2021-09-08 00:00:00
41073,2021,9,8,1,27.218,22.527,27.958,16.499,0.0,0.0,96.152,,,,23.254,67.625,5.0,5.0,5.0,5,,01,2021-09-08 01:00:00
41074,2021,9,8,2,26.198,23.905,25.877,20.501,0.0,0.0,95.964,,,,27.738,75.137,5.0,5.0,5.0,5,,02,2021-09-08 02:00:00
41075,2021,9,8,3,25.167,23.552,24.468,21.831,0.0,0.0,95.793,,,,28.98,77.112,5.0,5.0,5.0,5,,03,2021-09-08 03:00:00
41076,2021,9,8,4,26.1,22.132,26.352,15.055,0.0,0.0,95.718,,,,20.388,62.454,5.0,5.0,5.0,5,,04,2021-09-08 04:00:00
41077,2021,9,8,5,26.954,19.913,28.482,14.794,0.0,0.0,95.718,,,,20.121,61.957,5.0,5.0,5.0,5,,05,2021-09-08 05:00:00
41078,2021,9,8,6,28.038,16.073,31.804,18.262,0.0,0.0,95.718,,,,23.963,68.856,5.0,5.0,5.0,5,,06,2021-09-08 06:00:00
41079,2021,9,8,7,28.346,15.884,32.45,14.843,0.0,0.0,95.718,,,,20.17,62.049,5.0,5.0,5.0,5,,07,2021-09-08 07:00:00
41080,2021,9,8,8,30.533,15.118,37.182,8.6459,0.0,0.0,95.819,,,,14.966,51.631,5.0,5.0,5.0,5,,08,2021-09-08 08:00:00
41081,2021,9,8,9,32.027,16.004,40.007,8.8098,0.0,0.0,95.908,,,,15.271,52.285,5.0,5.0,5.0,5,,09,2021-09-08 09:00:00
41082,2021,9,8,10,33.043,15.052,42.826,11.489,0.0,0.0,96.074,,,,17.877,57.635,5.0,5.0,5.0,5,,10,2021-09-08 10:00:00
41083,2021,9,8,11,33.972,15.194,45.045,11.637,0.0,0.0,96.231,,,,18.398,58.66,5.0,5.0,5.0,5,,11,2021-09-08 11:00:00
41084,2021,9,8,12,34.009,14.236,45.648,12.577,0.0,0.0,96.409,822.36,1228.1,810.81,19.757,61.271,5.0,5.0,5.0,5,,12,2021-09-08 12:00:00
41085,2021,9,8,13,35.395,13.256,49.859,8.7284,0.0,0.0,96.648,,,,16.806,55.485,5.0,5.0,5.0,5,,13,2021-09-08 13:00:00
41086,2021,9,8,14,37.226,12.034,55.839,18.784,0.0,0.0,97.025,,,,29.338,77.674,5.0,5.0,5.0,5,,14,2021-09-08 14:00:00
41087,2021,9,8,15,36.985,12.022,55.162,11.701,0.0,0.0,97.256,,,,21.174,63.906,5.0,5.0,5.0,5,,15,2021-09-08 15:00:00
41088,2021,9,8,16,35.691,13.081,50.783,10.213,0.0,0.0,97.3,,,,19.761,61.279,5.0,5.0,5.0,5,,16,2021-09-08 16:00:00
41089,2021,9,8,17,34.769,14.668,47.387,13.866,0.0,0.0,97.3,,,,23.755,68.498,5.0,5.0,5.0,5,,17,2021-09-08 17:00:00
41090,2021,9,8,18,32.684,16.461,41.286,11.027,0.0,0.0,97.3,,,,20.589,62.828,5.0,5.0,5.0,5,,18,2021-09-08 18:00:00
41091,2021,9,8,19,31.781,17.617,38.712,0.22097,0.0,0.0,97.287,,,,11.922,44.743,5.0,5.0,5.0,5,,19,2021-09-08 19:00:00
41092,2021,9,8,20,30.913,19.519,35.956,0.84894,0.0,0.0,97.232,,,,12.216,45.44,5.0,5.0,5.0,5,,20,2021-09-08 20:00:00
41093,2021,9,8,21,30.274,20.228,34.345,11.204,0.0,0.0,97.113,,,,20.261,62.218,5.0,5.0,5.0,5,,21,2021-09-08 21:00:00
41094,2021,9,8,22,28.195,22.852,29.516,19.167,0.0,0.0,96.862,,,,29.263,77.558,5.0,5.0,5.0,5,,22,2021-09-08 22:00:00
41095,2021,9,8,23,27.986,22.755,29.179,18.326,0.0,0.0,96.65,,,,27.263,74.371,5.0,5.0,5.0,5,,23,2021-09-08 23:00:00
41096,2021,9,9,0,28.708,19.127,31.878,16.344,0.0,0.0,96.599,,,,24.506,69.787,5.0,5.0,5.0,5,,00,2021-09-09 00:00:00
41097,2021,9,9,1,28.753,19.221,31.92,14.944,0.0,0.0,96.554,,,,22.7,66.651,5.0,5.0,5.0,5,,01,2021-09-09 01:00:00
41098,2021,9,9,2,27.944,20.188,30.074,12.673,0.0,0.0,96.477,,,,20.035,61.795,5.0,5.0,5.0,5,,02,2021-09-09 02:00:00
41099,2021,9,9,3,28.762,16.573,32.987,11.972,0.0,0.0,96.477,,,,19.34,60.48,5.0,5.0,5.0,5,,03,2021-09-09 03:00:00
41100,2021,9,9,4,27.777,17.638,30.753,8.9515,0.0,0.0,96.471,,,,16.597,55.057,5.0,5.0,5.0,5,,04,2021-09-09 04:00:00
41101,2021,9,9,5,27.026,18.417,29.14,7.5146,0.0,0.0,96.439,,,,15.372,52.499,5.0,5.0,5.0,5,,05,2021-09-09 05:00:00
41102,2021,9,9,6,26.222,19.233,27.533,9.4707,0.0,0.0,96.377,,,,16.823,55.518,5.0,5.0,5.0,5,,06,2021-09-09 06:00:00
41103,2021,9,9,7,28.333,18.577,31.386,7.0686,0.0,0.0,96.371,,,,14.892,51.472,5.0,5.0,5.0,5,,07,2021-09-09 07:00:00
41104,2021,9,9,8,30.145,17.932,35.105,4.1607,0.0,0.0,96.371,,,,12.862,46.948,5.0,5.0,5.0,5,,08,2021-09-09 08:00:00
41105,2021,9,9,9,29.613,21.08,32.844,10.378,0.0,0.0,96.325,,,,17.485,56.856,5.0,5.0,5.0,5,,09,2021-09-09 09:00:00
41106,2021,9,9,10,33.224,17.935,41.83,10.917,0.0,0.0,96.325,,,,17.966,57.812,5.0,5.0,5.0,5,,10,2021-09-09 10:00:00
41107,2021,9,9,11,35.105,15.318,47.876,9.6594,0.0,0.0,96.456,,,,17.165,56.212,5.0,5.0,5.0,5,,11,2021-09-09 11:00:00
41108,2021,9,9,12,34.98,16.397,46.957,11.245,0.0,0.0,96.487,827.73,1236.1,816.05,18.67,59.191,5.0,5.0,5.0,5,,12,2021-09-09 12:00:00
41109,2021,9,9,13,34.108,17.52,44.145,14.548,0.0,0.0,96.487,,,,22.051,65.493,5.0,5.0,5.0,5,,13,2021-09-09 13:00:00
41110,2021,9,9,14,33.7,18.821,42.462,11.031,0.0,0.0,96.487,,,,18.47,58.8,5.0,5.0,5.0,5,,14,2021-09-09 14:00:00
41111,2021,9,9,15,32.793,17.16,41.2,13.449,0.0,0.0,96.487,,,,20.862,63.334,5.0,5.0,5.0,5,,15,2021-09-09 15:00:00
41112,2021,9,9,16,33.11,16.052,42.49,7.4519,0.0,0.0,96.487,,,,15.422,52.606,5.0,5.0,5.0,5,,16,2021-09-09 16:00:00
41113,2021,9,9,17,30.089,17.611,35.15,9.5493,0.0,0.0,96.487,,,,17.141,56.164,5.0,5.0,5.0,5,,17,2021-09-09 17:00:00
41114,2021,9,9,18,28.727,20.141,31.502,7.2459,0.0,0.0,96.44,,,,15.167,52.063,5.0,5.0,5.0,5,,18,2021-09-09 18:00:00
41115,2021,9,9,19,27.777,16.66,31.123,5.1953,0.0,0.0,96.44,,,,13.678,48.803,5.0,5.0,5.0,5,,19,2021-09-09 19:00:00
41116,2021,9,9,20,27.052,19.685,28.725,5.4223,0.0,0.0,96.388,,,,13.738,48.937,5.0,5.0,5.0,5,,20,2021-09-09 20:00:00
41117,2021,9,9,21,25.751,23.844,25.285,4.3593,0.0,0.0,96.235,,,,12.756,46.704,5.0,5.0,5.0,5,,21,2021-09-09 21:00:00
41118,2021,9,9,22,24.387,24.448,23.137,7.4535,0.0,0.0,96.048,,,,14.535,50.699,5.0,5.0,5.0,5,,22,2021-09-09 22:00:00
41119,2021,9,9,23,23.821,27.485,21.391,5.9654,0.0,0.0,95.806,,,,13.051,47.381,5.0,5.0,5.0,5,,23,2021-09-09 23:00:00
41120,2021,9,10,0,22.796,41.559,16.255,2.409,0.5,0.0,83.4,,,,1.9198,12.339,5.0,5.0,5.0,5,,00,2021-09-10 00:00:00
41121,2021,9,10,1,18.239,68.392,6.4428,14.769,0.3,0.0,77.352,,,,1.882,12.144,5.0,5.0,5.0,5,,01,2021-09-10 01:00:00
41122,2021,9,10,2,18.871,73.981,5.6619,19.189,0.5,0.0,68.905,,,,1.5889,10.584,5.0,5.0,5.0,5,,02,2021-09-10 02:00:00
41123,2021,9,10,3,19.866,66.78,7.746,8.5585,0.3,0.0,65.476,,,,0.82704,5.9296,5.0,5.0,5.0,5,,03,2021-09-10 03:00:00
41124,2021,9,10,4,18.106,82.189,3.7046,0.64609,0.0,0.0,66.046,,,,0.56709,4.0268,5.0,5.0,5.0,5,,04,2021-09-10 04:00:00
41125,2021,9,10,5,19.225,74.629,5.6887,13.628,0.0,0.0,67.565,,,,1.1498,8.0316,5.0,5.0,5.0,5,,05,2021-09-10 05:00:00
41126,2021,9,10,6,20.003,65.002,8.1867,14.646,0.3,0.0,64.74,,,,1.0916,7.6692,5.0,5.0,5.0,5,,06,2021-09-10 06:00:00
41127,2021,9,10,7,20.209,71.572,6.7586,12.773,0.3,0.0,62.003,,,,0.8745,6.2541,5.0,5.0,5.0,5,,07,2021-09-10 07:00:00
41128,2021,9,10,8,21.388,62.813,9.505,9.6375,0.3,0.0,60.113,,,,0.66999,4.8085,5.0,5.0,5.0,5,,08,2021-09-10 08:00:00
41129,2021,9,10,9,23.808,59.924,11.845,4.6198,0.0,0.0,62.689,,,,0.60053,4.2855,5.0,5.0,5.0,5,,09,2021-09-10 09:00:00
41130,2021,9,10,10,21.134,77.967,5.5243,0.77784,0.0,0.0,63.642,,,,0.51766,3.6347,5.0,5.0,5.0,5,,10,2021-09-10 10:00:00
41131,2021,9,10,11,22.239,56.332,11.722,4.6629,0.0,0.0,65.94,,,,0.69161,4.9676,5.0,5.0,5.0,5,,11,2021-09-10 11:00:00
41132,2021,9,10,12,24.091,52.708,14.174,5.2338,0.0,0.0,68.413,132.46,1242.2,209.15,0.7743,5.3739,5.0,5.0,5.0,5,,12,2021-09-10 12:00:00
41133,2021,9,10,13,22.843,57.571,11.786,3.9814,0.0,0.0,70.249,,,,0.77071,5.3492,5.0,5.0,5.0,5,,13,2021-09-10 13:00:00
41134,2021,9,10,14,24.223,34.72,19.779,7.5141,0.0,0.0,73.177,,,,1.0242,7.0146,5.0,5.0,5.0,5,,14,2021-09-10 14:00:00
41135,2021,9,10,15,27.05,26.382,26.3,8.9169,0.0,0.0,76.535,,,,1.3201,8.7899,5.0,5.0,5.0,5,,15,2021-09-10 15:00:00
41136,2021,9,10,16,26.327,31.529,23.475,9.3359,0.0,0.0,79.087,,,,1.6621,10.673,5.0,5.0,5.0,5,,16,2021-09-10 16:00:00
41137,2021,9,10,17,27.047,27.562,25.905,1.802,0.0,0.0,81.044,,,,1.3952,9.2171,5.0,5.0,5.0,5,,17,2021-09-10 17:00:00
41138,2021,9,10,18,24.77,30.546,21.704,8.4317,0.0,0.0,82.77,,,,2.3983,14.299,5.0,5.0,5.0,5,,18,2021-09-10 18:00:00
41139,2021,9,10,19,22.809,41.6,16.238,5.4339,0.0,0.0,83.648,,,,2.3095,13.886,5.0,5.0,5.0,5,,19,2021-09-10 19:00:00
41140,2021,9,10,20,21.745,43.492,14.726,1.7364,0.0,0.0,84.218,,,,2.068,12.733,5.0,5.0,5.0,5,,20,2021-09-10 20:00:00
41141,2021,9,10,21,18.965,48.893,11.193,5.6922,0.0,0.0,84.578,,,,2.6498,15.435,5.0,5.0,5.0,5,,21,2021-09-10 21:00:00
41142,2021,9,10,22,20.766,44.631,13.6,8.3518,0.0,0.0,85.091,,,,3.2504,17.991,5.0,5.0,5.0,5,,22,2021-09-10 22:00:00
41143,2021,9,10,23,20.187,42.164,13.699,11.331,0.0,0.0,85.611,,,,4.059,21.149,5.0,5.0,5.0,5,,23,2021-09-10 23:00:00
41144,2021,9,11,0,20.328,39.568,14.456,10.062,0.0,0.0,86.128,,,,4.0936,21.278,5.0,5.0,5.0,5,,00,2021-09-11 00:00:00
41145,2021,9,11,1,20.87,40.652,14.642,0.0,0.0,0.0,86.397,,,,2.561,15.039,5.0,5.0,5.0,5,,01,2021-09-11 01:00:00
41146,2021,9,11,2,21.68,38.793,15.885,2.4393,0.0,0.0,86.79,,,,3.0616,17.209,5.0,5.0,5.0,5,,02,2021-09-11 02:00:00
41147,2021,9,11,3,20.252,37.222,14.88,13.422,0.0,0.0,87.231,,,,5.6698,26.747,5.0,5.0,5.0,5,,03,2021-09-11 03:00:00
41148,2021,9,11,4,20.821,35.613,15.86,0.28438,0.0,0.0,87.527,,,,3.0507,17.164,5.0,5.0,5.0,5,,04,2021-09-11 04:00:00
41149,2021,9,11,5,21.068,34.803,16.278,0.0,0.0,0.0,87.791,,,,3.1231,17.466,5.0,5.0,5.0,5,,05,2021-09-11 05:00:00
41150,2021,9,11,6,19.294,41.781,13.061,10.486,0.0,0.0,87.915,,,,5.3924,25.836,5.0,5.0,5.0,5,,06,2021-09-11 06:00:00
41151,2021,9,11,7,22.372,35.094,17.531,9.1042,0.0,0.0,88.308,,,,5.3207,25.598,5.0,5.0,5.0,5,,07,2021-09-11 07:00:00
41152,2021,9,11,8,25.305,31.078,22.252,0.0,0.0,0.0,88.699,,,,3.5575,19.224,5.0,5.0,5.0,5,,08,2021-09-11 08:00:00
41153,2021,9,11,9,27.049,25.988,26.454,7.9155,0.0,0.0,89.506,,,,5.9514,27.653,5.0,5.0,5.0,5,,09,2021-09-11 09:00:00
41154,2021,9,11,10,27.972,27.137,27.502,10.978,0.0,0.0,90.204,,,,7.6758,32.84,5.0,5.0,5.0,5,,10,2021-09-11 10:00:00
41155,2021,9,11,11,28.02,28.504,27.062,11.463,0.0,0.0,90.714,,,,8.4598,35.028,5.0,5.0,5.0,5,,11,2021-09-11 11:00:00
41156,2021,9,11,12,28.826,26.884,29.003,9.7622,0.0,0.0,91.22,136.35,1249.1,214.24,8.3463,34.804,5.0,5.0,5.0,5,,12,2021-09-11 12:00:00
41157,2021,9,11,13,29.076,25.115,30.141,9.3686,0.0,0.0,91.715,,,,8.7777,35.978,5.0,5.0,5.0,5,,13,2021-09-11 13:00:00
41158,2021,9,11,14,28.918,24.969,29.914,9.8354,0.0,0.0,92.112,,,,9.5067,37.907,5.0,5.0,5.0,5,,14,2021-09-11 14:00:00
41159,2021,9,11,15,29.884,23.905,32.087,13.747,0.0,0.0,92.548,,,,12.31,44.772,5.0,5.0,5.0,5,,15,2021-09-11 15:00:00
41160,2021,9,11,16,28.976,24.895,30.047,7.1869,0.0,0.0,92.771,,,,9.1279,36.913,5.0,5.0,5.0,5,,16,2021-09-11 16:00:00
41161,2021,9,11,17,27.959,25.165,28.213,10.959,0.0,0.0,92.911,,,,11.257,42.286,5.0,5.0,5.0,5,,17,2021-09-11 17:00:00
41162,2021,9,11,18,26.866,28.355,25.354,7.6841,0.0,0.0,92.911,,,,9.5448,38.006,5.0,5.0,5.0,5,,18,2021-09-11 18:00:00
41163,2021,9,11,19,25.023,31.606,21.702,0.0,0.0,0.0,92.911,,,,6.4805,29.382,5.0,5.0,5.0,5,,19,2021-09-11 19:00:00
41164,2021,9,11,20,24.77,32.101,21.237,0.018841,0.0,0.0,92.911,,,,6.4866,29.4,5.0,5.0,5.0,5,,20,2021-09-11 20:00:00
41165,2021,9,11,21,22.895,35.907,17.892,0.0,0.0,0.0,92.842,,,,6.4184,29.19,5.0,5.0,5.0,5,,21,2021-09-11 21:00:00
41166,2021,9,11,22,23.056,35.604,18.158,6.6741,0.0,0.0,92.742,,,,8.8581,36.194,5.0,5.0,5.0,5,,22,2021-09-11 22:00:00
41167,2021,9,11,23,22.021,40.776,15.689,13.794,0.0,0.0,92.475,,,,12.214,44.547,5.0,5.0,5.0,5,,23,2021-09-11 23:00:00
41168,2021,9,12,0,22.253,37.148,16.899,7.4143,0.0,0.0,92.365,,,,8.7208,35.825,5.0,5.0,5.0,5,,00,2021-09-12 00:00:00
41169,2021,9,12,1,20.986,42.864,14.202,7.9457,0.0,0.0,92.11,,,,8.6403,35.607,5.0,5.0,5.0,5,,01,2021-09-12 01:00:00
41170,2021,9,12,2,20.226,42.28,13.706,4.7293,0.0,0.0,91.911,,,,7.1435,31.378,5.0,5.0,5.0,5,,02,2021-09-12 02:00:00
41171,2021,9,12,3,20.08,42.654,13.483,10.826,0.0,0.0,91.691,,,,9.4146,37.667,5.0,5.0,5.0,5,,03,2021-09-12 03:00:00
41172,2021,9,12,4,21.494,40.048,15.444,7.4083,0.0,0.0,91.595,,,,7.8183,33.328,5.0,5.0,5.0,5,,04,2021-09-12 04:00:00
41173,2021,9,12,5,21.166,42.536,14.466,0.0,0.0,0.0,91.507,,,,5.316,25.649,5.0,5.0,5.0,5,,05,2021-09-12 05:00:00
41174,2021,9,12,6,20.657,41.147,14.346,7.2764,0.0,0.0,91.395,,,,7.5491,32.559,5.0,5.0,5.0,5,,06,2021-09-12 06:00:00
41175,2021,9,12,7,21.974,38.575,16.218,9.192,0.0,0.0,91.376,,,,8.2912,34.651,5.0,5.0,5.0,5,,07,2021-09-12 07:00:00
41176,2021,9,12,8,24.972,33.47,21.048,3.9175,0.0,0.0,91.376,,,,6.3561,28.998,5.0,5.0,5.0,5,,08,2021-09-12 08:00:00
41177,2021,9,12,9,25.102,31.58,21.818,0.0,0.0,0.0,91.405,,,,5.239,25.391,5.0,5.0,5.0,5,,09,2021-09-12 09:00:00
41178,2021,9,12,10,27.323,27.933,26.196,8.6295,0.0,0.0,91.659,,,,8.3905,34.925,5.0,5.0,5.0,5,,10,2021-09-12 10:00:00
41179,2021,9,12,11,27.947,24.506,28.448,8.4139,0.0,0.0,92.034,,,,8.7528,35.911,5.0,5.0,5.0,5,,11,2021-09-12 11:00:00
41180,2021,9,12,12,29.191,21.529,31.803,11.145,0.0,0.0,92.552,140.58,1256.0,219.69,10.804,41.279,5.0,5.0,5.0,5,,12,2021-09-12 12:00:00
41181,2021,9,12,13,29.959,19.162,34.22,10.843,0.0,0.0,93.116,,,,11.517,43.008,5.0,5.0,5.0,5,,13,2021-09-12 13:00:00
41182,2021,9,12,14,30.69,16.958,36.672,15.543,0.0,0.0,93.749,,,,15.942,52.795,5.0,5.0,5.0,5,,14,2021-09-12 14:00:00
41183,2021,9,12,15,29.869,16.764,35.052,7.806,0.0,0.0,94.154,,,,11.418,42.771,5.0,5.0,5.0,5,,15,2021-09-12 15:00:00
41184,2021,9,12,16,30.055,16.578,35.513,11.393,0.0,0.0,94.512,,,,14.375,49.491,5.0,5.0,5.0,5,,16,2021-09-12 16:00:00
41185,2021,9,12,17,29.078,16.306,33.687,4.9055,0.0,0.0,94.735,,,,10.69,40.997,5.0,5.0,5.0,5,,17,2021-09-12 17:00:00
41186,2021,9,12,18,28.083,17.55,31.326,5.4983,0.0,0.0,94.827,,,,11.153,42.13,5.0,5.0,5.0,5,,18,2021-09-12 18:00:00
41187,2021,9,12,19,26.801,19.147,28.522,0.0,0.0,0.0,94.827,,,,8.4539,35.182,5.0,5.0,5.0,5,,19,2021-09-12 19:00:00
41188,2021,9,12,20,24.611,22.853,23.89,1.2269,0.0,0.0,94.823,,,,8.9889,36.631,5.0,5.0,5.0,5,,20,2021-09-12 20:00:00
41189,2021,9,12,21,23.924,23.313,22.78,10.218,0.0,0.0,94.796,,,,14.088,48.868,5.0,5.0,5.0,5,,21,2021-09-12 21:00:00
41190,2021,9,12,22,23.082,23.539,21.6,3.935,0.0,0.0,94.762,,,,10.216,39.815,5.0,5.0,5.0,5,,22,2021-09-12 22:00:00
41191,2021,9,12,23,22.024,25.32,19.788,9.9699,0.0,0.0,94.665,,,,13.664,47.939,5.0,5.0,5.0,5,,23,2021-09-12 23:00:00
41192,2021,9,13,0,22.052,26.269,19.567,14.194,0.0,0.0,94.546,,,,16.63,54.197,5.0,5.0,5.0,5,,00,2021-09-13 00:00:00
41193,2021,9,13,1,21.08,26.287,18.434,12.907,0.0,0.0,94.428,,,,15.334,51.532,5.0,5.0,5.0,5,,01,2021-09-13 01:00:00
41194,2021,9,13,2,20.025,25.949,17.357,17.328,0.0,0.0,94.306,,,,18.842,58.534,5.0,5.0,5.0,5,,02,2021-09-13 02:00:00
41195,2021,9,13,3,20.004,26.169,17.282,17.464,0.0,0.0,94.192,,,,18.675,58.214,5.0,5.0,5.0,5,,03,2021-09-13 03:00:00
41196,2021,9,13,4,20.584,24.001,18.455,14.413,0.0,0.0,94.157,,,,15.937,52.784,15.0,15.0,15.0,15,,04,2021-09-13 04:00:00
41197,2021,9,13,5,19.908,22.584,18.012,16.828,0.0,0.0,94.146,,,,17.971,56.857,5.0,5.0,5.0,5,,05,2021-09-13 05:00:00
41198,2021,9,13,6,19.89,22.708,17.955,12.363,0.0,0.0,94.134,,,,14.327,49.387,5.0,5.0,5.0,5,,06,2021-09-13 06:00:00
41199,2021,9,13,7,22.19,23.016,20.623,7.5267,0.0,0.0,94.134,,,,11.228,42.313,5.0,5.0,5.0,5,,07,2021-09-13 07:00:00
41200,2021,9,13,8,25.36,18.798,26.263,3.7387,0.0,0.0,94.192,,,,9.3515,37.591,5.0,5.0,5.0,5,,08,2021-09-13 08:00:00
41201,2021,9,13,9,27.222,17.075,29.978,0.0,0.0,0.0,94.327,,,,7.8917,33.616,5.0,5.0,5.0,5,,09,2021-09-13 09:00:00
41202,2021,9,13,10,30.198,16.395,35.859,5.238,0.0,0.0,94.628,,,,10.71,41.048,5.0,5.0,5.0,5,,10,2021-09-13 10:00:00
41203,2021,9,13,11,30.216,14.266,36.854,8.3291,0.0,0.0,94.996,,,,13.164,46.824,5.0,5.0,5.0,5,,11,2021-09-13 11:00:00
41204,2021,9,13,12,30.791,13.784,38.298,9.674,0.0,0.0,95.343,145.48,1263.3,225.91,14.772,50.457,5.0,5.0,5.0,5,,12,2021-09-13 12:00:00
41205,2021,9,13,13,29.993,14.497,36.275,10.544,0.0,0.0,95.544,,,,15.863,52.751,5.0,5.0,5.0,5,,13,2021-09-13 13:00:00
41206,2021,9,13,14,30.0,14.421,36.323,11.468,0.0,0.0,95.707,,,,16.993,55.049,5.0,5.0,5.0,5,,14,2021-09-13 14:00:00
41207,2021,9,13,15,30.0,16.856,35.288,6.268,0.0,0.0,95.707,,,,13.075,46.73,5.0,5.0,5.0,5,,15,2021-09-13 15:00:00
41208,2021,9,13,16,29.985,17.837,34.841,11.415,0.0,0.0,95.707,,,,16.947,54.958,5.0,5.0,5.0,5,,16,2021-09-13 16:00:00
41209,2021,9,13,17,28.96,20.244,31.869,11.309,0.0,0.0,95.707,,,,16.857,54.776,5.0,5.0,5.0,5,,17,2021-09-13 17:00:00
41210,2021,9,13,18,27.816,23.319,28.699,10.025,0.0,0.0,95.649,,,,15.676,52.363,5.0,5.0,5.0,5,,18,2021-09-13 18:00:00
41211,2021,9,13,19,26.763,24.743,26.481,0.0,0.0,0.0,95.599,,,,9.3942,37.791,5.0,5.0,5.0,5,,19,2021-09-13 19:00:00
41212,2021,9,13,20,24.886,29.795,22.089,0.0,0.0,0.0,95.462,,,,9.2216,37.337,5.0,5.0,5.0,5,,20,2021-09-13 20:00:00
41213,2021,9,13,21,23.643,29.919,20.479,8.0283,0.0,0.0,95.201,,,,13.336,47.317,5.0,5.0,5.0,5,,21,2021-09-13 21:00:00
41214,2021,9,13,22,23.53,28.435,20.828,13.77,0.0,0.0,94.98,,,,17.279,55.62,5.0,5.0,5.0,5,,22,2021-09-13 22:00:00
41215,2021,9,13,23,24.112,24.948,22.522,11.01,0.0,0.0,94.898,,,,14.868,50.663,5.0,5.0,5.0,5,,23,2021-09-13 23:00:00
41216,2021,9,14,0,22.998,24.984,21.085,14.709,0.0,0.0,94.8,,,,17.674,56.402,5.0,5.0,5.0,5,,00,2021-09-14 00:00:00
41217,2021,9,14,1,22.172,26.505,19.657,14.728,0.0,0.0,94.659,,,,17.352,55.764,5.0,5.0,5.0,5,,01,2021-09-14 01:00:00
